x,z
-201.7102,22.6331
-199.0291,26.8728
-196.2490,31.0803
-193.3084,35.2038
-190.1892,39.1901
-186.9524,43.0808
-183.6001,46.8837
-180.1134,50.5613
-176.5038,54.1040
-172.8209,57.5628
-169.0438,60.9034
-165.1560,64.0646
-161.1611,67.0416
-157.1404,69.9322
-153.0279,72.6224
-148.7677,75.0113
-144.3616,77.1360
-139.9886,79.1751
-135.5555,80.8056
-130.9786,81.8924
-126.2864,82.5413
-121.4994,83.0266
-116.6569,83.5371
-111.8217,84.0806
-106.9991,84.6476
-102.2199,85.1732
-97.5256,85.5032
-92.9201,85.3110
-88.3404,84.4952
-83.7253,83.2612
-79.0221,82.0299
-74.3801,80.6809
-69.8141,79.0669
-65.2811,77.2479
-60.7834,75.2822
-56.3469,73.1399
-51.9404,70.8614
-47.4804,68.5609
-42.9170,66.2942
-38.4111,63.8292
-34.0566,61.0999
-29.8558,58.1833
-25.7208,55.1657
-21.7373,51.9289
-18.0009,48.4775
-14.4412,44.9795
-10.9209,41.5219
-7.3888,38.0444
-3.9490,34.4733
-0.5552,30.9383
2.8772,27.5034
6.4149,24.1715
10.0141,20.8720
13.6546,17.6128
17.3568,14.4165
21.1308,11.2935
24.9764,8.2477
28.8825,5.2772
32.8642,2.4093
36.9432,-0.3196
41.1334,-2.8832
45.4199,-5.2968
49.7783,-7.5923
54.1839,-9.8030
58.6343,-11.9280
63.1387,-13.9600
67.6807,-15.9330
72.2428,-17.8748
76.8261,-19.7980
81.4280,-21.7083
86.0522,-23.6040
90.7031,-25.4625
95.3920,-27.2543
100.1142,-28.9919
104.8722,-30.6703
109.6675,-32.2754
114.4992,-33.7922
119.3634,-35.2473
124.2621,-36.6097
129.1924,-37.8274
134.1509,-38.9038
139.1524,-39.8516
144.2082,-40.5849
149.2850,-41.0767
154.3740,-41.3384
159.4511,-41.4066
164.4819,-41.3755
169.5091,-41.3155
174.5200,-41.2846
179.5249,-41.2957
184.5363,-41.3349
189.5586,-41.3083
194.5582,-41.2271
199.5470,-41.1634
204.5010,-41.1375
209.4677,-41.1452
214.4242,-41.1646
219.4236,-41.1588
224.4217,-41.1413
229.4046,-41.1426
234.3916,-41.1853
239.3791,-41.2594
244.3639,-41.3665
249.3410,-41.5132
254.3045,-41.7081
259.2652,-41.9798
264.2237,-42.3307
269.1870,-42.7387
274.1567,-43.1795
279.1370,-43.6291
284.1294,-44.0627
289.1363,-44.4559
294.1546,-44.7846
299.1733,-45.0434
304.1854,-45.2567
309.1938,-45.4355
314.1987,-45.5907
319.1991,-45.7332
324.1936,-45.8737
329.1840,-46.0238
334.1698,-46.1944
339.1559,-46.3927
344.1438,-46.6122
349.1345,-46.8442
354.1289,-47.0805
359.1274,-47.3134
364.1297,-47.5347
369.1367,-47.7362
374.1491,-47.9095
379.1662,-48.0448
384.1870,-48.1261
389.2023,-48.1639
394.2107,-48.1750
399.2119,-48.1766
404.2065,-48.1858
409.1938,-48.2204
414.1738,-48.2980
419.1440,-48.4365
424.1157,-48.6419
429.0953,-48.8981
434.0788,-49.1905
439.0640,-49.5068
444.0481,-49.8347
449.0505,-50.1627
454.0596,-50.4741
459.0612,-50.7497
464.0588,-50.9882
469.0613,-51.2140
474.0609,-51.4236
479.0661,-51.6111
484.0803,-51.7702
489.0902,-51.8937
494.1033,-51.9865
499.1158,-52.0713
504.1555,-52.0758
509.2202,-51.9010
514.2758,-51.5131
519.3054,-51.0051
524.3375,-50.3168
529.3505,-49.3783
534.2909,-48.0919
539.1272,-46.4588
543.8454,-44.5171
548.4367,-42.4059
552.9184,-40.2507
557.3232,-38.0712
561.6655,-35.8743
565.9397,-33.6379
570.1514,-31.3560
574.3010,-28.9908
578.4061,-26.5668
582.4687,-24.0779
586.5075,-21.5306
590.4988,-18.8628
594.4293,-16.0436
598.2997,-13.0888
602.1248,-10.0167
605.8639,-6.7889
609.5042,-3.3815
612.9892,0.2372
616.2671,4.0730
619.2834,8.1334
622.0667,12.3747
624.7531,16.6889
627.3320,21.0670
629.7492,25.5546
631.7984,30.2162
633.5802,34.9433
635.2480,39.6647
636.9288,44.3810
638.5498,49.1325
640.1244,53.8858
641.6913,58.6196
643.2881,63.3346
644.9039,68.0487
646.4908,72.7875
648.0311,77.5541
649.5230,82.3207
651.1005,87.0531
652.7228,91.8209
654.2324,96.6907
655.4515,101.6544
656.4229,106.6502
657.1992,111.6903
657.6936,116.7969
657.7787,121.9423
657.4292,127.0696
656.7417,132.1593
655.6408,137.1842
653.9810,142.0792
651.9212,146.7667
650.1707,151.2600
649.0069,155.6390
648.1378,160.1552
647.2528,164.9210
646.0861,169.8064
644.4354,174.5998
642.2482,179.1978
639.5454,183.5379
636.3703,187.5536
632.9364,191.3387
629.3952,195.0137
625.7465,198.6308
621.8530,202.0246
617.7913,205.1722
613.6425,208.1417
609.4425,211.0331
605.1255,213.7981
600.7025,216.4048
596.1883,218.8692
591.5334,221.1660
586.7180,223.1074
581.8860,224.7888
577.1066,226.3803
572.3788,228.0396
567.6384,229.7364
562.8883,231.4165
558.1483,233.1140
553.4127,234.8144
548.6606,236.4802
543.8744,238.0610
539.0508,239.5456
534.1841,240.9482
529.3000,242.2438
524.4200,243.4542
519.5653,244.6548
514.7297,245.8939
509.8863,247.1529
505.0387,248.3866
500.1862,249.6201
495.3600,250.8615
490.5258,252.1262
485.7158,253.4102
480.9009,254.7233
476.0832,256.0551
471.2762,257.3977
466.4645,258.7523
461.6521,260.1150
456.8420,261.4836
452.0355,262.8567
447.2305,264.2340
442.4321,265.6134
437.6349,267.0054
432.8404,268.4098
428.0472,269.8219
423.2533,271.2383
418.4546,272.6556
413.6532,274.0681
408.8500,275.4702
404.0443,276.8564
399.2191,278.2283
394.4028,279.5811
389.5886,280.9209
384.7701,282.2547
379.9538,283.5869
375.1421,284.9228
370.3365,286.2673
