x,z
-309.6736,-298.2999
-313.9246,-295.6350
-318.1695,-293.0282
-322.2758,-290.3188
-326.3823,-287.5446
-330.4932,-284.7243
-334.5337,-281.8322
-338.5586,-278.8838
-342.5603,-275.9069
-346.5400,-272.9170
-350.5169,-269.9111
-354.4971,-266.8959
-358.4830,-263.8764
-362.4720,-260.8553
-366.4512,-257.8400
-370.4291,-254.8215
-374.4094,-251.7976
-378.3509,-248.7966
-382.2986,-245.7371
-386.1940,-242.6641
-390.1103,-239.5429
-394.0212,-236.4152
-397.9183,-233.3028
-401.8425,-230.1903
-405.7712,-227.1010
-409.7306,-224.0186
-413.6939,-220.9668
-417.6794,-217.9389
-421.7206,-214.9184
-425.7718,-211.9549
-429.8430,-209.0757
-434.0419,-206.2543
-438.2994,-203.5561
-442.6091,-200.9512
-446.9729,-198.4537
-451.4318,-196.0590
-455.9707,-193.8220
-460.5641,-191.7743
-465.2442,-189.8856
-469.9687,-188.1340
-474.7614,-186.5425
-479.5654,-185.1681
-484.3492,-184.0083
-489.1155,-183.0717
-493.8494,-182.2871
-498.5352,-181.7077
-503.2094,-181.4542
-507.8921,-181.4534
-512.5592,-181.6719
-517.1981,-182.2635
-521.8171,-183.2531
-526.4054,-184.5165
-530.8414,-186.2328
-535.0051,-188.5223
-538.6573,-191.5201
-541.8909,-195.1025
-544.9326,-198.9159
-547.7391,-202.9096
-550.1329,-207.1620
-551.6864,-211.7050
-552.1574,-216.5363
-551.9225,-221.3551
-551.2182,-226.1331
-550.1571,-230.8000
-548.7387,-235.3517
-546.9079,-239.7169
-544.6841,-243.9593
-542.3913,-248.1657
-539.9666,-252.2761
-537.3106,-256.2931
-534.4274,-260.2456
-531.6209,-264.3272
-528.6265,-268.3370
-525.3272,-272.0858
-521.8014,-275.6688
-518.1192,-279.0646
-514.2784,-282.3084
-510.3059,-285.3911
-506.2083,-288.2997
-501.9678,-291.0462
-497.5838,-293.5226
-493.0822,-295.7595
-488.4865,-297.7835
-483.8163,-299.6301
-479.0998,-301.3616
-474.3619,-303.0504
-469.6257,-304.7756
-464.9232,-306.6400
-460.3429,-308.7727
-455.8585,-311.2070
-451.5280,-313.7956
-447.3435,-316.7096
-443.4350,-319.9477
-439.7188,-323.3646
-436.0760,-326.9855
-432.9580,-331.0823
