x,z
876.8626,-432.6858
876.0668,-437.8047
874.8000,-442.8064
873.1235,-447.6384
871.1825,-452.3467
869.0667,-456.8966
866.9064,-461.4269
864.7363,-465.9426
862.5246,-470.4607
860.2301,-474.9632
857.7465,-479.3609
855.0123,-483.6682
851.9963,-487.8097
848.5251,-491.6444
844.6438,-495.0339
840.6054,-498.1371
836.4321,-500.9106
832.2165,-503.3690
827.9528,-505.4956
823.6301,-507.3571
819.2453,-508.9725
814.7864,-510.3545
810.2447,-511.6103
805.5774,-512.8205
800.7493,-513.8002
795.7866,-514.4301
790.7070,-514.7264
785.6014,-514.4570
780.5782,-513.6617
775.6101,-512.6796
770.6488,-511.5868
765.7676,-510.1445
760.9904,-508.4981
756.2766,-506.7769
751.5582,-505.0526
746.8674,-503.2491
742.2169,-501.3681
737.5833,-499.4458
732.9704,-497.5153
728.3622,-495.5294
723.7707,-493.4868
719.2089,-491.4153
714.6630,-489.3385
710.0895,-487.2568
705.5374,-485.1969
700.9893,-483.1449
696.4410,-481.0899
691.8887,-479.0271
687.3235,-476.9514
682.7829,-474.8751
678.2433,-472.7924
673.7016,-470.7144
669.1589,-468.6486
664.5902,-466.5822
660.0404,-464.5302
655.4744,-462.4742
650.9112,-460.4198
646.3453,-458.3609
641.7898,-456.3007
637.2397,-454.2219
632.6986,-452.1234
628.1625,-450.0217
623.6242,-447.9321
619.0756,-445.8731
614.5039,-443.8670
609.9110,-441.9004
605.3212,-439.9226
600.7407,-437.9337
596.1559,-435.9599
591.5560,-434.0309
586.9294,-432.1730
582.2712,-430.4006
577.5812,-428.7098
572.8656,-427.0791
568.1337,-425.4871
563.3885,-423.9255
558.6313,-422.3847
553.8700,-420.8351
549.1211,-419.2535
544.3767,-417.6986
539.6171,-416.2302
534.8523,-414.8378
530.0843,-413.5112
525.2813,-412.3040
520.4625,-411.1437
515.6425,-409.9978
510.8237,-408.8756
505.9969,-407.7865
501.1588,-406.7564
496.2949,-405.7831
491.4365,-404.8144
486.5883,-403.8068
481.7421,-402.7517
476.8973,-401.6845
472.0370,-400.6367
467.1545,-399.5898
462.2991,-398.5798
457.3972,-397.6372
452.4735,-396.7337
447.5382,-395.8723
442.5952,-395.0529
437.6460,-394.2623
432.6940,-393.5027
427.7405,-392.7756
422.7950,-392.0791
417.8254,-391.3671
412.8688,-390.6175
407.9314,-389.8600
402.9641,-389.1328
398.0035,-388.4782
393.0251,-387.8868
388.0431,-387.3585
383.0394,-386.8923
378.0383,-386.5155
373.0347,-386.2212
368.0273,-385.9938
363.0252,-385.8131
358.0253,-385.6546
353.0259,-385.5007
348.0155,-385.3867
343.0086,-385.3123
338.0015,-385.2653
333.0027,-385.2318
327.9985,-385.1982
323.0006,-385.1492
318.0067,-385.0827
313.0099,-385.0099
308.0088,-384.9417
303.0041,-384.8941
297.9971,-384.8841
292.9898,-384.9166
287.9839,-384.9820
282.9786,-385.0754
277.9750,-385.1955
272.9736,-385.3401
267.9725,-385.5091
262.9669,-385.7029
257.9553,-385.9295
252.9687,-386.2064
247.9768,-386.5410
242.9798,-386.8360
237.9817,-387.1324
232.9916,-387.4816
228.0084,-387.8718
223.0274,-388.3250
