ordinal,name,location,country,variant,lengthKm,commonTrackName,category,path,mapUrl,pitMapUrl,startFinishMapUrl,turnsMapUrl,cornersPerLap,pitRoadSpeedLimitMph,numberPitStalls,maxCars,nightLighting,rainEnabled,latitude,longitude,timeZone
559,Iowa Speedway,"Newton, Iowa",USA,Oval,1.379,,oval,tracks\iowa\2025\oval,https://members-assets.iracing.com/public/track-maps/tracks_iowa/559-iowa-2025-oval/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_iowa/559-iowa-2025-oval/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_iowa/559-iowa-2025-oval/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_iowa/559-iowa-2025-oval/turns.svg,4,40,43,60,true,false,41.674667,-93.015162,America/Chicago
560,World Wide Technology Raceway (Gateway),"Madison, Illinois",USA,Oval,2.012,,oval,tracks\gateway\2025\oval,https://members-assets.iracing.com/public/track-maps/tracks_gateway/560-gateway-2025-oval/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_gateway/560-gateway-2025-oval/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_gateway/560-gateway-2025-oval/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_gateway/560-gateway-2025-oval/turns.svg,5,45,42,60,true,false,38.6507543,-90.1375489,America/Chicago
561,Richmond Raceway,"Richmond, Virginia",USA,,1.207,,oval,tracks\richmond\2025,https://members-assets.iracing.com/public/track-maps/tracks_richmond/561-richmond-2025/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_richmond/561-richmond-2025/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_richmond/561-richmond-2025/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_richmond/561-richmond-2025/turns.svg,4,40,40,64,true,false,37.592392,-77.421653,America/New_York
562,North Wilkesboro Speedway,"North Wilkesboro, North Carolina",USA,Oval,1.006,,oval,tracks\northwilkesboro\2025,https://members-assets.iracing.com/public/track-maps/tracks_northwilkesboro/562-northwilkesboro-2025/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_northwilkesboro/562-northwilkesboro-2025/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_northwilkesboro/562-northwilkesboro-2025/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_northwilkesboro/562-northwilkesboro-2025/turns.svg,4,35,39,60,true,false,36.143073,-81.072278,America/New_York
563,Sonoma Raceway,"Sonoma, California",USA,Indycar 2005-2007,3.573,,road,tracks\sonoma\2025\irl05,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/563-sonoma-2025-irl05/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/563-sonoma-2025-irl05/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/563-sonoma-2025-irl05/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/563-sonoma-2025-irl05/turns.svg,12,40,43,60,false,true,38.1616,-122.4548,America/Los_Angeles
564,Sonoma Raceway,"Sonoma, California",USA,Indycar 2008-2011,3.701,,road,tracks\sonoma\2025\irl08,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/564-sonoma-2025-irl08/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/564-sonoma-2025-irl08/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/564-sonoma-2025-irl08/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/564-sonoma-2025-irl08/turns.svg,12,40,43,60,false,true,38.1616,-122.4548,America/Los_Angeles
565,Sonoma Raceway,"Sonoma, California",USA,Indycar 2012-2018,3.838,,road,tracks\sonoma\2025\irl12,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/565-sonoma-2025-irl12/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/565-sonoma-2025-irl12/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/565-sonoma-2025-irl12/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/565-sonoma-2025-irl12/turns.svg,12,40,43,60,false,true,38.1616,-122.4548,America/Los_Angeles
566,Sonoma Raceway,"Sonoma, California",USA,Cup Long,4.072,,road,tracks\sonoma\2025\nascarlong,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/566-sonoma-2025-nascarlong/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/566-sonoma-2025-nascarlong/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/566-sonoma-2025-nascarlong/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/566-sonoma-2025-nascarlong/turns.svg,12,40,43,60,false,true,38.1616,-122.4548,America/Los_Angeles
567,Sonoma Raceway,"Sonoma, California",USA,Cup Short,3.203,,road,tracks\sonoma\2025\nascarshort,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/567-sonoma-2025-nascarshort/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/567-sonoma-2025-nascarshort/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/567-sonoma-2025-nascarshort/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/567-sonoma-2025-nascarshort/turns.svg,10,40,43,60,false,true,38.1616,-122.4548,America/Los_Angeles
568,Sonoma Raceway,"Sonoma, California",USA,Oval,0.29,,oval,tracks\sonoma\2025\oval,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/568-sonoma-2025-oval/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/568-sonoma-2025-oval/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/568-sonoma-2025-oval/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/568-sonoma-2025-oval/turns.svg,2,20,8,32,false,false,38.1616,-122.4548,America/Los_Angeles
569,Sonoma Raceway,"Sonoma, California",USA,Short,3.524,,road,tracks\sonoma\2025\short,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/569-sonoma-2025-short/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/569-sonoma-2025-short/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/569-sonoma-2025-short/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/569-sonoma-2025-short/turns.svg,12,40,43,60,false,true,38.1616,-122.4548,America/Los_Angeles
570,Sonoma Raceway,"Sonoma, California",USA,Sportscar,4.072,,road,tracks\sonoma\2025\sportscar,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/570-sonoma-2025-sportscar/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/570-sonoma-2025-sportscar/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/570-sonoma-2025-sportscar/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/570-sonoma-2025-sportscar/turns.svg,12,40,43,60,false,true,38.1616,-122.4548,America/Los_Angeles
571,Sonoma Raceway,"Sonoma, California",USA,Sportscar Alt,4.056,,road,tracks\sonoma\2025\sportscaralt,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/571-sonoma-2025-sportscaralt/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/571-sonoma-2025-sportscaralt/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/571-sonoma-2025-sportscaralt/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_sonoma/571-sonoma-2025-sportscaralt/turns.svg,12,40,43,60,false,true,38.1616,-122.4548,America/Los_Angeles
572,Autódromo Hermanos Rodríguez,Mexico City,Mexico,Grand Prix,4.303,,road,tracks\mexicocity\gp,https://members-assets.iracing.com/public/track-maps/tracks_mexicocity/572-mexicocity-gp/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_mexicocity/572-mexicocity-gp/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_mexicocity/572-mexicocity-gp/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_mexicocity/572-mexicocity-gp/turns.svg,17,50,22,60,false,true,19.406111,-99.0925,America/Mexico_City
573,Autódromo Hermanos Rodríguez,Mexico City,Mexico,Grand Prix Historic,4.257,,road,tracks\mexicocity\gphistoric,https://members-assets.iracing.com/public/track-maps/tracks_mexicocity/573-mexicocity-gphistoric/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_mexicocity/573-mexicocity-gphistoric/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_mexicocity/573-mexicocity-gphistoric/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_mexicocity/573-mexicocity-gphistoric/turns.svg,12,50,22,60,false,true,19.406111,-99.0925,America/Mexico_City
574,Autódromo Hermanos Rodríguez,Mexico City,Mexico,National,3.909,,road,tracks\mexicocity\national,https://members-assets.iracing.com/public/track-maps/tracks_mexicocity/574-mexicocity-national/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_mexicocity/574-mexicocity-national/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_mexicocity/574-mexicocity-national/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_mexicocity/574-mexicocity-national/turns.svg,15,40,40,60,false,true,19.406111,-99.0925,America/Mexico_City
575,Autódromo Hermanos Rodríguez,Mexico City,Mexico,National Historic,3.862,,road,tracks\mexicocity\nationalhistoric,https://members-assets.iracing.com/public/track-maps/tracks_mexicocity/575-mexicocity-nationalhistoric/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_mexicocity/575-mexicocity-nationalhistoric/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_mexicocity/575-mexicocity-nationalhistoric/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_mexicocity/575-mexicocity-nationalhistoric/turns.svg,10,40,22,60,false,true,19.406111,-99.0925,America/Mexico_City
576,Autódromo Hermanos Rodríguez,Mexico City,Mexico,EV Circuit,2.63,,road,tracks\mexicocity\ev,https://members-assets.iracing.com/public/track-maps/tracks_mexicocity/576-mexicocity-ev/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_mexicocity/576-mexicocity-ev/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_mexicocity/576-mexicocity-ev/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_mexicocity/576-mexicocity-ev/turns.svg,19,31,22,60,false,true,19.406111,-99.0925,America/Mexico_City
577,Autódromo Hermanos Rodríguez,Mexico City,Mexico,Oval,1.609,,oval,tracks\mexicocity\oval,https://members-assets.iracing.com/public/track-maps/tracks_mexicocity/577-mexicocity-oval/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_mexicocity/577-mexicocity-oval/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_mexicocity/577-mexicocity-oval/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_mexicocity/577-mexicocity-oval/turns.svg,4,40,32,60,false,false,19.406111,-99.0925,America/Mexico_City
578,Autódromo Hermanos Rodríguez,Mexico City,Mexico,Oval Stadium,1.664,,road,tracks\mexicocity\ovalstadium,https://members-assets.iracing.com/public/track-maps/tracks_mexicocity/578-mexicocity-ovalstadium/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_mexicocity/578-mexicocity-ovalstadium/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_mexicocity/578-mexicocity-ovalstadium/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_mexicocity/578-mexicocity-ovalstadium/turns.svg,8,40,32,60,false,true,19.406111,-99.0925,America/Mexico_City
579,Circuit of the Americas,"Austin, Texas",USA,NASCAR West,3.862,,road,tracks\cota\nascarwest,https://members-assets.iracing.com/public/track-maps/tracks_cota/579-cota-nascarwest/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_cota/579-cota-nascarwest/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_cota/579-cota-nascarwest/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_cota/579-cota-nascarwest/turns.svg,15,40,40,60,false,true,30.1345808,-97.6380451,America/Chicago
580,Adelaide Street Circuit,Adelaide,Australia,,3.238,,road,tracks\adelaide,https://members-assets.iracing.com/public/track-maps/tracks_adelaide/580-adelaide/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_adelaide/580-adelaide/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_adelaide/580-adelaide/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_adelaide/580-adelaide/turns.svg,14,25,18,60,false,true,-34.930183,138.620315,Australia/Adelaide
581,Lucas Oil Speedway,"Wheatland, Missouri",USA,Dirt Road,1.835,,dirt_road,tracks\wheatland\road,https://members-assets.iracing.com/public/track-maps/tracks_wheatland/581-wheatland-road/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_wheatland/581-wheatland-road/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_wheatland/581-wheatland-road/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_wheatland/581-wheatland-road/turns.svg,9,25,10,40,false,false,37.9404,-93.3977,America/Chicago
582,Winton Motor Raceway,"Winton, Victoria",Australia,Rallycross,1.159,,dirt_road,tracks\winton\rallycross,https://members-assets.iracing.com/public/track-maps/tracks_winton/582-winton-rallycross/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_winton/582-winton-rallycross/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_winton/582-winton-rallycross/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_winton/582-winton-rallycross/turns.svg,9,,8,16,false,false,-36.51993,146.08764,Australia/Melbourne
583,Rockingham Speedway,"Rockingham, North Carolina",USA,Oval,1.513,,oval,tracks\rockingham\2025\oval,https://members-assets.iracing.com/public/track-maps/tracks_rockingham/583-rockingham-2025-oval/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_rockingham/583-rockingham-2025-oval/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_rockingham/583-rockingham-2025-oval/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_rockingham/583-rockingham-2025-oval/turns.svg,4,40,43,60,false,false,34.9758768,-79.6130802,America/New_York
584,St. Petersburg Grand Prix,"St. Petersburg, Florida",USA,Grand Prix,2.91,,road,tracks\stpete,https://members-assets.iracing.com/public/track-maps/tracks_stpete/584-stpete/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_stpete/584-stpete/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_stpete/584-stpete/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_stpete/584-stpete/turns.svg,14,,28,60,false,true,27.765,-82.626944,America/New_York
585,Barber Motorsports Park,"Leeds, Alabama",USA,,3.83,,road,tracks\barber\2026,https://members-assets.iracing.com/public/track-maps/tracks_barber/585-barber-2026/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_barber/585-barber-2026/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_barber/585-barber-2026/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_barber/585-barber-2026/turns.svg,16,45,26,60,false,true,33.5318079,-86.6211086,America/Chicago
586,WeatherTech Raceway at Laguna Seca,"Monterey, California",USA,2026,3.602,laguna-seca,road,tracks\lagunaseca\2026,https://members-assets.iracing.com/public/track-maps/tracks_lagunaseca/586-lagunaseca-2026/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_lagunaseca/586-lagunaseca-2026/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_lagunaseca/586-lagunaseca-2026/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_lagunaseca/586-lagunaseca-2026/turns.svg,11,35,26,62,false,true,36.5842902,-121.7556574,America/Los_Angeles
