x,z
-795.0500,1205.8657
-790.3301,1207.3253
-785.5498,1208.6976
-780.7289,1210.0362
-775.8993,1211.4077
-771.0629,1212.7836
-766.2015,1214.1095
-761.2987,1215.2923
-756.3483,1216.2480
-751.3609,1216.9816
-746.3576,1217.5392
-741.3484,1217.9551
-736.3296,1218.2634
-731.3024,1218.4258
-726.2776,1218.4502
-721.2627,1218.3822
-716.2505,1218.2708
-711.2369,1218.0736
-706.2328,1217.7999
-701.2373,1217.5093
-696.2425,1217.2589
-691.2473,1217.0682
-686.2490,1216.9023
-681.2516,1216.7352
-676.2551,1216.5422
-671.2548,1216.3113
-666.2543,1216.0530
-661.2539,1215.7834
-656.2523,1215.5172
-651.2494,1215.2661
-646.2626,1215.0264
-641.2558,1214.7708
-636.2474,1214.5261
-631.2315,1214.3248
-626.1856,1214.2160
-621.1257,1214.3209
-616.1295,1214.8544
-611.1708,1215.4652
-606.2062,1215.9776
-601.2156,1216.4958
-596.2274,1217.0425
-591.2472,1217.6479
-586.2785,1218.3741
-581.3450,1219.2815
-576.4409,1220.3416
-571.5582,1221.4599
-566.6659,1222.5627
-561.8013,1223.6360
-556.9557,1224.7107
-552.0874,1225.7492
-547.1996,1226.6202
-542.3475,1227.4784
-537.5693,1228.4346
-532.8741,1229.6194
-528.2041,1231.0008
-523.5247,1232.4744
-518.8341,1234.0132
-514.1241,1235.5579
-509.4106,1237.1419
-504.7037,1238.8083
-500.0580,1240.6508
-495.5342,1242.7260
-491.0220,1244.7482
-486.4040,1246.4453
-481.7328,1247.9029
-477.0759,1249.2807
-472.4288,1250.6338
-467.7640,1251.9102
-463.0709,1253.0646
-458.3516,1254.0830
-453.5980,1254.9088
-448.7643,1255.4675
-443.8537,1255.9655
-438.9045,1256.6054
-433.9482,1257.4545
-428.9717,1257.9903
-424.0123,1258.4186
-419.1220,1258.9645
-414.3778,1259.5969
-409.8125,1260.6024
-405.3654,1262.0231
-400.9706,1263.7808
-396.6163,1265.7243
-392.4980,1268.1346
-388.6988,1271.0611
-385.2640,1274.4328
-382.2012,1278.1252
-379.4551,1282.1054
-376.7799,1286.1582
-373.8755,1290.0838
-370.8468,1293.9541
-367.7009,1297.8471
-364.1416,1301.4009
-360.2789,1304.3351
-356.4537,1306.8924
-352.7240,1309.5357
-348.8536,1312.0928
-344.6192,1314.0725
-340.0396,1315.4170
-335.2505,1316.8019
-330.4449,1318.2891
-325.6729,1319.7838
-320.9889,1321.3900
-316.3622,1323.0584
-311.7438,1324.5325
-307.1208,1325.8256
-302.4366,1327.0718
-297.7379,1328.5997
-293.1219,1330.5414
-288.6784,1332.8863
-284.3854,1335.5181
-280.2823,1338.4591
-276.4489,1341.7261
-272.8194,1345.1619
-269.2474,1348.6207
-265.6446,1352.0577
-262.1101,1355.5825
-258.6270,1359.1423
-255.1448,1362.6968
-251.6726,1366.2707
-248.2672,1369.8979
-244.8340,1373.4630
-241.2398,1376.8449
-237.4453,1380.0142
-233.5695,1383.0695
-229.6303,1385.9808
-225.6338,1388.7401
-221.5144,1391.2991
-217.2660,1393.6920
-212.9352,1395.9955
-208.5799,1398.2861
-204.2666,1400.5825
-199.8296,1402.6461
-195.2551,1404.6457
-190.6662,1406.8468
-186.3265,1409.5346
-182.1858,1412.4657
-178.1973,1415.6007
-174.3990,1418.9585
-170.8770,1422.6073
-167.4987,1426.3377
-164.1355,1429.9793
-160.7800,1433.5309
-157.5758,1437.1661
-154.5107,1440.9151
-151.5243,1444.7566
-148.5738,1448.6627
-145.6287,1452.5738
-142.8301,1456.5813
-140.2165,1460.7418
-137.6840,1464.9964
-135.1023,1469.2364
-132.5309,1473.4636
-130.0629,1477.7394
-127.6391,1482.0515
-125.1826,1486.3443
-122.8194,1490.6806
-120.5233,1495.0784
-118.0681,1499.4215
-115.2609,1503.5553
-112.2275,1507.5027
-109.2321,1511.4329
-106.1188,1515.1857
-102.6196,1518.4644
-98.5958,1520.9982
-94.3754,1523.0884
-90.1775,1524.9425
-85.9669,1526.4708
-81.6047,1527.2827
-77.1445,1527.5041
-72.6376,1527.3846
-68.0096,1526.9783
-63.3024,1525.9525
-58.5974,1524.3668
-54.0571,1522.1537
-49.8649,1519.2169
-46.4320,1515.4767
-43.2063,1511.6382
-40.1308,1507.7024
-37.1542,1503.6993
-34.2472,1499.6317
-31.4685,1495.4965
-28.8022,1491.2996
-26.1473,1487.1291
-23.4151,1482.9969
-20.5992,1478.8991
-17.7363,1474.8216
-14.8649,1470.7643
-11.9813,1466.7037
-9.0994,1462.6313
-6.2588,1458.5487
-3.4324,1454.4548
-0.6239,1450.3486
2.1413,1446.2093
4.8370,1442.0204
7.4516,1437.7775
9.9699,1433.4718
